date,batch_id,timestamp,consumption,power_spike,power_drop,high_pf,low_pf,batch_status,production,anomaly_count,anomaly_intensity
14-01-2025,11,14-01-2025 11:00,1021.03985,0,1,1,1,1,1000,3,1
14-01-2025,12,14-01-2025 12:00,1033.22552,2,1,0,3,1,1000,6,8
14-01-2025,13,14-01-2025 13:00,1033.429711,1,0,1,2,1,1000,4,7
14-01-2025,14,14-01-2025 14:00,1024.676931,2,3,0,3,1,1000,8,4
14-01-2025,15,14-01-2025 15:00,1027.910319,0,1,0,3,1,1000,4,4
14-01-2025,16,14-01-2025 16:00,1032.946375,1,1,3,2,1,1000,7,7
14-01-2025,17,14-01-2025 17:00,1030.032674,1,2,0,3,1,1000,6,4
14-01-2025,18,14-01-2025 18:00,1034.874903,3,0,1,1,1,1000,5,9
14-01-2025,19,14-01-2025 19:00,1032.141982,1,1,2,2,1,1000,6,6
14-01-2025,20,14-01-2025 20:00,1030.299915,2,1,0,3,1,1000,6,8
14-01-2025,21,14-01-2025 21:00,1041.372851,3,1,0,4,1,1000,8,12
14-01-2025,22,14-01-2025 22:00,1037.697396,1,0,0,5,1,1000,6,12
14-01-2025,23,14-01-2025 23:00,1026.004096,4,1,0,0,1,1000,5,6
15-01-2025,0,15-01-2025 00:00,1027.838594,2,0,0,2,1,1000,4,8
15-01-2025,1,15-01-2025 01:00,1035.358933,1,2,0,6,1,1000,9,10
15-01-2025,2,15-01-2025 02:00,1024.267622,2,2,0,1,1,1000,5,2
15-01-2025,3,15-01-2025 03:00,1026.596421,2,1,0,2,1,1000,5,6
15-01-2025,4,15-01-2025 04:00,1029.264513,1,0,0,2,1,1000,3,6
15-01-2025,5,15-01-2025 05:00,1029.162126,1,2,2,3,1,1000,8,6
15-01-2025,6,15-01-2025 06:00,1016.146942,0,2,1,1,1,1000,4,-1
15-01-2025,7,15-01-2025 07:00,1029.46396,2,1,1,2,1,1000,6,7
15-01-2025,8,15-01-2025 08:00,1020.555543,4,2,0,1,1,1000,7,6
15-01-2025,9,15-01-2025 09:00,1030.156752,2,1,1,2,1,1000,6,7
15-01-2025,10,15-01-2025 10:00,1009.108379,0,3,0,1,1,1000,4,-4
15-01-2025,11,15-01-2025 11:00,1027.447888,1,1,0,2,1,1000,4,4
15-01-2025,12,15-01-2025 12:00,1020.989059,1,1,0,1,1,1000,3,2
15-01-2025,13,15-01-2025 13:00,1037.494253,4,2,0,4,1,1000,10,12
15-01-2025,14,15-01-2025 14:00,1038.605834,3,1,0,4,1,1000,8,12
15-01-2025,15,15-01-2025 15:00,1024.28007,1,3,0,5,1,1000,9,6
15-01-2025,16,15-01-2025 16:00,1029.8466,1,0,1,1,1,1000,3,5
15-01-2025,17,15-01-2025 17:00,1025.430682,4,2,0,0,1,1000,6,4
15-01-2025,18,15-01-2025 18:00,1022.88081,2,2,0,1,1,1000,5,2
15-01-2025,19,15-01-2025 19:00,1034.950934,5,1,0,1,1,1000,7,10
15-01-2025,20,15-01-2025 20:00,1058.998756,5,1,1,7,1,1000,14,23
15-01-2025,21,15-01-2025 21:00,1023.139161,1,1,0,1,1,1000,3,2
15-01-2025,22,15-01-2025 22:00,1037.588097,2,1,1,4,1,1000,8,11
15-01-2025,23,15-01-2025 23:00,1038.441798,1,1,1,6,1,1000,9,13
16-01-2025,0,16-01-2025 00:00,1027.284683,1,5,3,3,1,1000,12,1
16-01-2025,1,16-01-2025 01:00,1033.687277,4,2,3,1,1,1000,10,9
16-01-2025,2,16-01-2025 02:00,1012.280866,1,4,0,1,1,1000,6,-4
16-01-2025,3,16-01-2025 03:00,1032.073477,3,2,1,2,1,1000,8,7
16-01-2025,4,16-01-2025 04:00,1039.404262,2,0,2,3,1,1000,7,12
16-01-2025,5,16-01-2025 05:00,1026.801856,3,2,0,2,1,1000,7,6
16-01-2025,6,16-01-2025 06:00,1035.072361,2,0,2,1,1,1000,5,8
16-01-2025,7,16-01-2025 07:00,1032.405867,4,2,0,1,1,1000,7,6
16-01-2025,8,16-01-2025 08:00,1041.077061,3,0,0,4,1,1000,7,14
16-01-2025,9,16-01-2025 09:00,1030.719698,1,1,0,5,1,1000,7,10
16-01-2025,10,16-01-2025 10:00,1036.082776,2,2,0,4,1,1000,8,8
16-01-2025,11,16-01-2025 11:00,1032.169884,2,2,1,3,1,1000,8,7
16-01-2025,12,16-01-2025 12:00,1037.704275,1,0,2,2,1,1000,5,8
16-01-2025,13,16-01-2025 13:00,1033.980241,5,1,0,2,1,1000,8,12
16-01-2025,14,16-01-2025 14:00,1044.656349,1,0,1,6,1,1000,8,15
16-01-2025,15,16-01-2025 15:00,1028.912592,1,1,1,2,1,1000,5,5
16-01-2025,16,16-01-2025 16:00,1017.930842,2,1,1,0,1,1000,4,3
16-01-2025,17,16-01-2025 17:00,1041.047654,5,1,1,2,1,1000,9,13
16-01-2025,18,16-01-2025 18:00,1021.763245,1,2,0,2,1,1000,5,2
16-01-2025,19,16-01-2025 19:00,1014.166825,1,3,1,0,1,1000,5,-3
16-01-2025,20,16-01-2025 20:00,1027.752149,2,2,1,2,1,1000,7,5
16-01-2025,21,16-01-2025 21:00,1026.614955,2,1,0,1,1,1000,4,4
16-01-2025,22,16-01-2025 22:00,1032.46412,5,3,0,3,1,1000,11,10
16-01-2025,23,16-01-2025 23:00,1039.594235,5,1,0,3,1,1000,9,14
17-01-2025,0,17-01-2025 00:00,1045.612523,4,0,0,4,1,1000,8,16
17-01-2025,1,17-01-2025 01:00,1017.924422,1,1,0,0,1,1000,2,0
17-01-2025,2,17-01-2025 02:00,1031.21502,2,1,1,2,1,1000,6,7
17-01-2025,3,17-01-2025 03:00,1022.630383,3,2,0,1,1,1000,6,4
17-01-2025,4,17-01-2025 04:00,1041.102587,5,1,0,3,1,1000,9,14
17-01-2025,5,17-01-2025 05:00,1035.057355,1,0,0,4,1,1000,5,10
17-01-2025,6,17-01-2025 06:00,1028.30937,3,2,1,1,1,1000,7,5
17-01-2025,7,17-01-2025 07:00,1047.098589,6,2,1,3,1,1000,12,15
17-01-2025,8,17-01-2025 08:00,1051.481597,6,1,2,3,1,1000,12,18
17-01-2025,9,17-01-2025 09:00,1030.314789,4,2,1,2,1,1000,9,9
17-01-2025,10,17-01-2025 10:00,1019.101222,1,1,0,2,1,1000,4,4
17-01-2025,11,17-01-2025 11:00,1020.392147,1,3,0,3,1,1000,7,2
17-01-2025,12,17-01-2025 12:00,1026.05118,1,2,0,3,1,1000,6,4
17-01-2025,13,17-01-2025 13:00,1031.960819,4,4,2,2,1,1000,12,6
17-01-2025,14,17-01-2025 14:00,1028.051693,3,4,1,3,1,1000,11,5
17-01-2025,15,17-01-2025 15:00,1038.608683,5,0,0,1,1,1000,6,12
17-01-2025,16,17-01-2025 16:00,1019.797417,2,2,0,1,1,1000,5,2
17-01-2025,17,17-01-2025 17:00,1035.28727,1,0,1,3,1,1000,5,9
17-01-2025,18,17-01-2025 18:00,1043.237951,4,0,1,2,1,1000,7,13
17-01-2025,19,17-01-2025 19:00,1024.794496,3,2,1,0,1,1000,6,3
17-01-2025,20,17-01-2025 20:00,1038.414345,5,2,3,1,1,1000,11,11
17-01-2025,21,17-01-2025 21:00,1040.702476,5,2,0,4,1,1000,11,14
17-01-2025,22,17-01-2025 22:00,1029.093881,4,2,1,0,1,1000,7,5
17-01-2025,23,17-01-2025 23:00,1028.089014,1,0,0,2,1,1000,3,6
18-01-2025,0,18-01-2025 00:00,84.60815789,0,0,0,0,0,0,0,0
18-01-2025,1,18-01-2025 01:00,85.17262058,0,0,0,0,0,0,0,0
18-01-2025,2,18-01-2025 02:00,84.50358286,0,0,0,0,0,0,0,0
18-01-2025,3,18-01-2025 03:00,78.80697746,0,0,0,0,0,0,0,0
18-01-2025,4,18-01-2025 04:00,83.02042229,0,0,0,0,0,0,0,0
18-01-2025,5,18-01-2025 05:00,83.53926998,0,0,0,0,0,0,0,0
18-01-2025,6,18-01-2025 06:00,83.61860361,0,0,0,0,0,0,0,0
18-01-2025,7,18-01-2025 07:00,84.61106478,0,0,0,0,0,0,0,0
18-01-2025,8,18-01-2025 08:00,1043.25749,4,1,3,2,1,1000,10,13
18-01-2025,9,18-01-2025 09:00,1031.896507,2,2,1,3,1,1000,8,7
18-01-2025,10,18-01-2025 10:00,1031.690244,0,0,0,4,1,1000,4,8
18-01-2025,11,18-01-2025 11:00,1022.676912,3,4,1,1,1,1000,9,1
18-01-2025,12,18-01-2025 12:00,1034.428017,1,0,2,2,1,1000,5,8
18-01-2025,13,18-01-2025 13:00,1026.28501,2,1,0,1,1,1000,4,4
18-01-2025,14,18-01-2025 14:00,1043.835075,5,0,0,3,1,1000,8,16
18-01-2025,15,18-01-2025 15:00,1028.307284,4,3,0,3,1,1000,10,8
18-01-2025,16,18-01-2025 16:00,1026.843146,3,2,1,1,1,1000,7,5
18-01-2025,17,18-01-2025 17:00,1023.137672,2,1,0,2,1,1000,5,6
18-01-2025,18,18-01-2025 18:00,1006.090713,0,4,0,1,1,1000,5,-6
18-01-2025,19,18-01-2025 19:00,1037.785306,2,1,1,4,1,1000,8,11
18-01-2025,20,18-01-2025 20:00,83.21090249,0,0,0,0,0,0,0,0
18-01-2025,21,18-01-2025 21:00,83.33405941,0,0,0,0,0,0,0,0
18-01-2025,22,18-01-2025 22:00,87.32769713,0,0,0,0,0,0,0,0
18-01-2025,23,18-01-2025 23:00,84.65880345,0,0,0,0,0,0,0,0
19-01-2025,0,19-01-2025 00:00,85.46394671,0,0,0,0,0,0,0,0
19-01-2025,1,19-01-2025 01:00,84.9204893,0,0,0,0,0,0,0,0
19-01-2025,2,19-01-2025 02:00,84.74908474,0,0,0,0,0,0,0,0
19-01-2025,3,19-01-2025 03:00,83.19018055,0,0,0,0,0,0,0,0
19-01-2025,4,19-01-2025 04:00,83.41408673,0,0,0,0,0,0,0,0
19-01-2025,5,19-01-2025 05:00,88.01860205,0,0,0,0,0,0,0,0
19-01-2025,6,19-01-2025 06:00,85.18879294,0,0,0,0,0,0,0,0
19-01-2025,7,19-01-2025 07:00,87.66699516,0,0,0,0,0,0,0,0
19-01-2025,8,19-01-2025 08:00,1028.835225,3,3,1,2,1,1000,9,5
19-01-2025,9,19-01-2025 09:00,1034.930033,4,2,0,3,1,1000,9,10
19-01-2025,10,19-01-2025 10:00,1025.015512,0,0,1,2,1,1000,3,5
19-01-2025,11,19-01-2025 11:00,1037.319566,5,1,0,3,1,1000,9,14
19-01-2025,12,19-01-2025 12:00,1032.034988,4,1,0,1,1,1000,6,8
19-01-2025,13,19-01-2025 13:00,1023.855036,2,1,0,2,1,1000,5,6
19-01-2025,14,19-01-2025 14:00,1031.411956,3,0,0,2,1,1000,5,10
19-01-2025,15,19-01-2025 15:00,1029.333881,4,0,0,0,1,1000,4,8
19-01-2025,16,19-01-2025 16:00,1032.275714,2,1,0,3,1,1000,6,8
19-01-2025,17,19-01-2025 17:00,1035.574179,2,1,1,4,1,1000,8,11
19-01-2025,18,19-01-2025 18:00,1034.694492,3,1,0,3,1,1000,7,10
19-01-2025,19,19-01-2025 19:00,1039.126059,2,0,1,3,1,1000,6,11
19-01-2025,20,19-01-2025 20:00,83.37156338,0,0,0,0,0,0,0,0
19-01-2025,21,19-01-2025 21:00,82.68761782,0,0,0,0,0,0,0,0
19-01-2025,22,19-01-2025 22:00,82.62130954,0,0,0,0,0,0,0,0
19-01-2025,23,19-01-2025 23:00,83.68941696,0,0,0,0,0,0,0,0
20-01-2025,0,20-01-2025 00:00,1043.071957,5,1,0,2,1,1000,8,12
20-01-2025,1,20-01-2025 01:00,1040.193938,2,1,4,2,1,1000,9,10
20-01-2025,2,20-01-2025 02:00,1014.404423,2,3,0,1,1,1000,6,0
20-01-2025,3,20-01-2025 03:00,1025.95709,1,1,0,3,1,1000,5,6
20-01-2025,4,20-01-2025 04:00,1026.197009,2,3,0,3,1,1000,8,4
20-01-2025,5,20-01-2025 05:00,1030.943791,3,0,1,0,1,1000,4,7
20-01-2025,6,20-01-2025 06:00,1034.274463,4,1,2,0,1,1000,7,8
20-01-2025,7,20-01-2025 07:00,1034.407236,3,1,0,2,1,1000,6,8
20-01-2025,8,20-01-2025 08:00,1030.935749,2,3,1,4,1,1000,10,7
20-01-2025,9,20-01-2025 09:00,1032.117338,2,0,0,1,1,1000,3,6
20-01-2025,10,20-01-2025 10:00,1047.145703,4,2,4,3,1,1000,13,14
20-01-2025,11,20-01-2025 11:00,1021.547714,2,2,0,1,1,1000,5,2
20-01-2025,12,20-01-2025 12:00,1030.192796,2,2,0,4,1,1000,8,8
20-01-2025,13,20-01-2025 13:00,1010.948253,0,2,0,0,1,1000,2,-4
20-01-2025,14,20-01-2025 14:00,1041.071441,3,1,2,2,1,1000,8,10
20-01-2025,15,20-01-2025 15:00,1045.831231,4,0,0,4,1,1000,8,16
20-01-2025,16,20-01-2025 16:00,1017.115732,1,3,0,2,1,1000,6,0
20-01-2025,17,20-01-2025 17:00,1034.184872,3,2,2,1,1,1000,8,6
20-01-2025,18,20-01-2025 18:00,1039.065375,7,2,0,1,1,1000,10,12
20-01-2025,19,20-01-2025 19:00,1034.298391,3,1,1,3,1,1000,8,11
20-01-2025,20,20-01-2025 20:00,1012.375345,1,4,0,0,1,1000,5,-6
20-01-2025,21,20-01-2025 21:00,1021.610648,4,3,0,1,1,1000,8,4
20-01-2025,22,20-01-2025 22:00,1046.829731,6,1,0,4,1,1000,11,18
20-01-2025,23,20-01-2025 23:00,1033.715944,3,1,0,3,1,1000,7,10
21-01-2025,0,21-01-2025 00:00,1031.165813,0,0,1,3,1,1000,4,7
21-01-2025,1,21-01-2025 01:00,1029.090869,3,1,0,2,1,1000,6,8
21-01-2025,2,21-01-2025 02:00,1031.629123,2,2,2,1,1,1000,7,4
21-01-2025,3,21-01-2025 03:00,1026.777612,1,1,0,4,1,1000,6,8
21-01-2025,4,21-01-2025 04:00,1044.300135,3,1,1,5,1,1000,10,15
21-01-2025,5,21-01-2025 05:00,1034.101365,5,2,1,1,1,1000,9,9
21-01-2025,6,21-01-2025 06:00,1033.943722,2,2,1,4,1,1000,9,9
21-01-2025,7,21-01-2025 07:00,1039.389952,6,3,4,0,1,1000,13,10
21-01-2025,8,21-01-2025 08:00,1018.463946,1,3,1,0,1,1000,5,-3
21-01-2025,9,21-01-2025 09:00,1033.930162,4,4,1,3,1,1000,12,7
21-01-2025,10,21-01-2025 10:00,1030.350681,2,0,0,2,1,1000,4,8
21-01-2025,11,21-01-2025 11:00,1033.39972,4,2,0,3,1,1000,9,10
21-01-2025,12,21-01-2025 12:00,1039.281772,3,1,1,3,1,1000,8,11
21-01-2025,13,21-01-2025 13:00,1022.673644,2,1,0,1,1,1000,4,4
21-01-2025,14,21-01-2025 14:00,1008.258864,4,6,0,0,1,1000,10,-4
21-01-2025,15,21-01-2025 15:00,1019.928641,2,3,0,1,1,1000,6,0
21-01-2025,16,21-01-2025 16:00,1032.359163,1,3,1,5,1,1000,10,7
21-01-2025,17,21-01-2025 17:00,1036.847071,4,1,0,2,1,1000,7,10
21-01-2025,18,21-01-2025 18:00,1031.429786,4,2,0,2,1,1000,8,8
21-01-2025,19,21-01-2025 19:00,1043.590536,4,2,0,6,1,1000,12,16
21-01-2025,20,21-01-2025 20:00,1034.567536,2,2,0,6,1,1000,10,12
21-01-2025,21,21-01-2025 21:00,1062.392342,5,0,2,6,1,1000,13,24
21-01-2025,22,21-01-2025 22:00,1027.814955,2,1,0,2,1,1000,5,6
21-01-2025,23,21-01-2025 23:00,1024.159114,3,2,0,0,1,1000,5,2
22-01-2025,0,22-01-2025 00:00,1033.315949,3,2,2,2,1,1000,9,8
22-01-2025,1,22-01-2025 01:00,1030.008443,0,1,1,4,1,1000,6,7
22-01-2025,2,22-01-2025 02:00,1061.603569,8,2,1,5,1,1000,16,23
22-01-2025,3,22-01-2025 03:00,1017.055286,1,3,0,1,1,1000,5,-2
22-01-2025,4,22-01-2025 04:00,1025.535563,3,3,0,2,1,1000,8,4
22-01-2025,5,22-01-2025 05:00,1028.396859,1,2,0,4,1,1000,7,6
22-01-2025,6,22-01-2025 06:00,1047.565112,4,1,1,5,1,1000,11,17
22-01-2025,7,22-01-2025 07:00,1021.331825,2,3,1,1,1,1000,7,1
22-01-2025,8,22-01-2025 08:00,1039.019603,0,0,2,4,1,1000,6,10
22-01-2025,9,22-01-2025 09:00,1023.396931,1,1,1,1,1,1000,4,3
22-01-2025,10,22-01-2025 10:00,1025.175786,0,1,1,3,1,1000,5,5
22-01-2025,11,22-01-2025 11:00,1026.994327,1,2,1,3,1,1000,7,5
22-01-2025,12,22-01-2025 12:00,1037.563243,5,2,0,3,1,1000,10,12
22-01-2025,13,22-01-2025 13:00,1034.109491,2,1,2,1,1,1000,6,6
22-01-2025,14,22-01-2025 14:00,1049.813036,3,0,2,4,1,1000,9,16
22-01-2025,15,22-01-2025 15:00,1038.563167,3,1,0,4,1,1000,8,12
22-01-2025,16,22-01-2025 16:00,1030.921752,3,1,1,2,1,1000,7,9
22-01-2025,17,22-01-2025 17:00,1030.645732,2,2,0,4,1,1000,8,8
22-01-2025,18,22-01-2025 18:00,1056.482238,8,2,2,3,1,1000,15,20
22-01-2025,19,22-01-2025 19:00,1030.114322,3,1,0,1,1,1000,5,6
22-01-2025,20,22-01-2025 20:00,1023.629817,1,1,0,3,1,1000,5,6
22-01-2025,21,22-01-2025 21:00,1023.389115,1,1,0,1,1,1000,3,2
22-01-2025,22,22-01-2025 22:00,1025.262684,3,2,0,2,1,1000,7,6
22-01-2025,23,22-01-2025 23:00,1024.398339,2,3,1,2,1,1000,8,3
23-01-2025,0,23-01-2025 00:00,1032.413477,3,0,0,2,1,1000,5,10
23-01-2025,1,23-01-2025 01:00,1035.106879,1,2,0,6,1,1000,9,10
23-01-2025,2,23-01-2025 02:00,1016.390128,3,3,0,0,1,1000,6,0
23-01-2025,3,23-01-2025 03:00,1030.853247,2,1,1,2,1,1000,6,7
23-01-2025,4,23-01-2025 04:00,1034.957691,4,2,1,2,1,1000,9,9
23-01-2025,5,23-01-2025 05:00,1037.035595,4,2,0,4,1,1000,10,12
23-01-2025,6,23-01-2025 06:00,1040.990232,7,2,0,2,1,1000,11,14
23-01-2025,7,23-01-2025 07:00,1012.772381,1,3,1,1,1,1000,6,-1
23-01-2025,8,23-01-2025 08:00,1026.777249,1,3,0,4,1,1000,8,4
23-01-2025,9,23-01-2025 09:00,1028.943465,5,2,0,1,1,1000,8,8
23-01-2025,10,23-01-2025 10:00,1045.458389,5,1,1,2,1,1000,9,13
23-01-2025,11,23-01-2025 11:00,1024.706084,3,2,0,1,1,1000,6,4
23-01-2025,12,23-01-2025 12:00,1019.830847,2,5,0,4,1,1000,11,2
23-01-2025,13,23-01-2025 13:00,1020.895745,3,3,0,0,1,1000,6,0
23-01-2025,14,23-01-2025 14:00,1042.184406,5,0,1,1,1,1000,7,13
23-01-2025,15,23-01-2025 15:00,1029.097465,2,0,0,1,1,1000,3,6
23-01-2025,16,23-01-2025 16:00,1026.978582,2,2,1,1,1,1000,6,3
23-01-2025,17,23-01-2025 17:00,1026.379509,2,1,0,1,1,1000,4,4
23-01-2025,18,23-01-2025 18:00,1040.367148,0,0,0,6,1,1000,6,12
23-01-2025,19,23-01-2025 19:00,1031.691907,2,2,1,3,1,1000,8,7
23-01-2025,20,23-01-2025 20:00,1031.816907,2,1,1,3,1,1000,7,9
23-01-2025,21,23-01-2025 21:00,1037.643816,6,3,2,2,1,1000,13,12
23-01-2025,22,23-01-2025 22:00,1027.851809,0,1,2,1,1,1000,4,2
23-01-2025,23,23-01-2025 23:00,1014.765247,1,3,0,2,1,1000,6,0
24-01-2025,0,24-01-2025 00:00,1028.066342,2,2,0,3,1,1000,7,6
24-01-2025,1,24-01-2025 01:00,1027.995848,1,2,1,2,1,1000,6,3
24-01-2025,2,24-01-2025 02:00,1018.384846,2,2,0,1,1,1000,5,2
24-01-2025,3,24-01-2025 03:00,1031.986199,1,1,1,3,1,1000,6,7
24-01-2025,4,24-01-2025 04:00,1027.464084,2,2,0,2,1,1000,6,4
24-01-2025,5,24-01-2025 05:00,1030.677163,3,1,0,2,1,1000,6,8
24-01-2025,6,24-01-2025 06:00,1021.026394,4,4,1,1,1,1000,10,3
24-01-2025,7,24-01-2025 07:00,1028.50861,4,3,0,2,1,1000,9,6
24-01-2025,8,24-01-2025 08:00,1027.152172,0,1,0,3,1,1000,4,4
24-01-2025,9,24-01-2025 09:00,1017.954538,2,3,1,0,1,1000,6,-1
24-01-2025,10,24-01-2025 10:00,1035.584941,3,3,0,4,1,1000,10,8
24-01-2025,11,24-01-2025 11:00,1024.390057,1,2,2,1,1,1000,6,2
24-01-2025,12,24-01-2025 12:00,1026.619745,1,3,0,5,1,1000,9,6
24-01-2025,13,24-01-2025 13:00,1010.209079,0,4,0,1,1,1000,5,-6
24-01-2025,14,24-01-2025 14:00,1032.852328,2,1,1,2,1,1000,6,7
24-01-2025,15,24-01-2025 15:00,1029.512789,3,1,0,1,1,1000,5,6
24-01-2025,16,24-01-2025 16:00,1037.780218,4,0,1,1,1,1000,6,11
24-01-2025,17,24-01-2025 17:00,1023.966018,4,2,0,0,1,1000,6,4
24-01-2025,18,24-01-2025 18:00,1031.369795,3,1,1,1,1,1000,6,7
24-01-2025,19,24-01-2025 19:00,1035.433942,3,2,0,5,1,1000,10,12
24-01-2025,20,24-01-2025 20:00,1036.303698,4,0,0,2,1,1000,6,12
24-01-2025,21,24-01-2025 21:00,1014.706987,0,2,1,1,1,1000,4,-1
24-01-2025,22,24-01-2025 22:00,1020.992682,2,3,1,3,1,1000,9,5
24-01-2025,23,24-01-2025 23:00,1036.498732,3,0,1,1,1,1000,5,9
25-01-2025,0,25-01-2025 00:00,84.62025404,0,0,0,0,0,0,0,0
25-01-2025,1,25-01-2025 01:00,84.51037494,0,0,0,0,0,0,0,0
25-01-2025,2,25-01-2025 02:00,86.63106929,0,0,0,0,0,0,0,0
25-01-2025,3,25-01-2025 03:00,84.29497416,0,0,0,0,0,0,0,0
25-01-2025,4,25-01-2025 04:00,82.01096287,0,0,0,0,0,0,0,0
25-01-2025,5,25-01-2025 05:00,85.40999714,0,0,0,0,0,0,0,0
25-01-2025,6,25-01-2025 06:00,82.70854887,0,0,0,0,0,0,0,0
25-01-2025,7,25-01-2025 07:00,85.89928548,0,0,0,0,0,0,0,0
25-01-2025,8,25-01-2025 08:00,1015.70118,1,3,0,2,1,1000,6,0
25-01-2025,9,25-01-2025 09:00,1043.819443,4,2,1,3,1,1000,10,11
25-01-2025,10,25-01-2025 10:00,1033.505789,5,2,0,2,1,1000,9,10
25-01-2025,11,25-01-2025 11:00,1031.543545,2,0,0,2,1,1000,4,8
25-01-2025,12,25-01-2025 12:00,1030.201949,4,2,2,0,1,1000,8,6
25-01-2025,13,25-01-2025 13:00,1046.25171,2,1,4,3,1,1000,10,12
25-01-2025,14,25-01-2025 14:00,1021.231917,2,1,0,1,1,1000,4,4
25-01-2025,15,25-01-2025 15:00,1022.083163,0,2,2,2,1,1000,6,2
25-01-2025,16,25-01-2025 16:00,1037.058461,4,3,3,3,1,1000,13,11
25-01-2025,17,25-01-2025 17:00,1017.858459,3,4,1,0,1,1000,8,-1
25-01-2025,18,25-01-2025 18:00,1034.941788,4,1,1,2,1,1000,8,11
25-01-2025,19,25-01-2025 19:00,1027.761096,2,1,1,1,1,1000,5,5
25-01-2025,20,25-01-2025 20:00,82.92433811,0,0,0,0,0,0,0,0
25-01-2025,21,25-01-2025 21:00,82.36032369,0,0,0,0,0,0,0,0
25-01-2025,22,25-01-2025 22:00,82.22592594,0,0,0,0,0,0,0,0
25-01-2025,23,25-01-2025 23:00,84.51710997,0,0,0,0,0,0,0,0
26-01-2025,0,26-01-2025 00:00,84.89466445,0,0,0,0,0,0,0,0
26-01-2025,1,26-01-2025 01:00,83.36148638,0,0,0,0,0,0,0,0
26-01-2025,2,26-01-2025 02:00,84.85530844,0,0,0,0,0,0,0,0
26-01-2025,3,26-01-2025 03:00,85.21028951,0,0,0,0,0,0,0,0
26-01-2025,4,26-01-2025 04:00,82.53825629,0,0,0,0,0,0,0,0
26-01-2025,5,26-01-2025 05:00,84.51602867,0,0,0,0,0,0,0,0
26-01-2025,6,26-01-2025 06:00,83.37126632,0,0,0,0,0,0,0,0
26-01-2025,7,26-01-2025 07:00,85.29928364,0,0,0,0,0,0,0,0
26-01-2025,8,26-01-2025 08:00,1016.638871,0,0,1,0,1,1000,1,1
26-01-2025,9,26-01-2025 09:00,1039.167919,2,1,2,4,1,1000,9,12
26-01-2025,10,26-01-2025 10:00,1034.358195,4,2,0,2,1,1000,8,8
26-01-2025,11,26-01-2025 11:00,1027.824615,3,2,1,1,1,1000,7,5
26-01-2025,12,26-01-2025 12:00,1047.897704,5,1,0,5,1,1000,11,18
26-01-2025,13,26-01-2025 13:00,1030.826916,1,0,0,3,1,1000,4,8
26-01-2025,14,26-01-2025 14:00,1016.861364,1,4,0,2,1,1000,7,-2
26-01-2025,15,26-01-2025 15:00,1034.844371,4,3,1,3,1,1000,11,9
26-01-2025,16,26-01-2025 16:00,1031.629204,3,1,0,2,1,1000,6,8
26-01-2025,17,26-01-2025 17:00,1025.74194,3,3,0,4,1,1000,10,8
26-01-2025,18,26-01-2025 18:00,1037.790106,2,1,2,3,1,1000,8,10
26-01-2025,19,26-01-2025 19:00,1023.579837,3,5,1,3,1,1000,12,3
26-01-2025,20,26-01-2025 20:00,82.53768348,0,0,0,0,0,0,0,0
26-01-2025,21,26-01-2025 21:00,85.25012217,0,0,0,0,0,0,0,0
26-01-2025,22,26-01-2025 22:00,82.44445162,0,0,0,0,0,0,0,0
26-01-2025,23,26-01-2025 23:00,85.67848975,0,0,0,0,0,0,0,0
27-01-2025,0,27-01-2025 00:00,1038.203127,3,4,2,5,1,1000,14,10
27-01-2025,1,27-01-2025 01:00,1025.693811,3,1,1,1,1,1000,6,7
27-01-2025,2,27-01-2025 02:00,1047.605295,4,3,1,6,1,1000,14,15
27-01-2025,3,27-01-2025 03:00,1043.029758,5,1,2,2,1,1000,10,14
27-01-2025,4,27-01-2025 04:00,1030.618238,1,0,1,3,1,1000,5,9
27-01-2025,5,27-01-2025 05:00,1050.892546,6,0,1,3,1,1000,10,19
27-01-2025,6,27-01-2025 06:00,1033.056689,2,2,4,2,1,1000,10,8
27-01-2025,7,27-01-2025 07:00,1041.1686,0,0,2,4,1,1000,6,10
27-01-2025,8,27-01-2025 08:00,1029.962137,4,1,1,1,1,1000,7,9
27-01-2025,9,27-01-2025 09:00,1038.454726,5,1,1,2,1,1000,9,13
27-01-2025,10,27-01-2025 10:00,1029.826723,3,1,0,1,1,1000,5,6
27-01-2025,11,27-01-2025 11:00,1032.294205,3,3,1,3,1,1000,10,7
27-01-2025,12,27-01-2025 12:00,1037.579498,1,1,0,4,1,1000,6,8
27-01-2025,13,27-01-2025 13:00,1040.471307,4,2,1,3,1,1000,10,11
27-01-2025,14,27-01-2025 14:00,1022.366771,1,5,0,4,1,1000,10,0
27-01-2025,15,27-01-2025 15:00,1032.021661,4,3,1,2,1,1000,10,7
27-01-2025,16,27-01-2025 16:00,1044.832671,8,2,0,3,1,1000,13,18
27-01-2025,17,27-01-2025 17:00,1031.433671,4,1,0,1,1,1000,6,8
27-01-2025,18,27-01-2025 18:00,1013.718207,1,2,1,0,1,1000,4,-1
27-01-2025,19,27-01-2025 19:00,1033.249633,0,1,2,4,1,1000,7,8
27-01-2025,20,27-01-2025 20:00,1043.9949,4,1,1,4,1,1000,10,15
27-01-2025,21,27-01-2025 21:00,1031.605868,5,2,0,1,1,1000,8,8
27-01-2025,22,27-01-2025 22:00,1035.461567,4,2,1,3,1,1000,10,11
