ID,Hours,Machine ID,Department,MSEB Zone,KWH Reading,Consumption,P#F,Parts produced,Molten Metal,Batch ID,Cost of Energy,KWH_Tonne,KWH_part,Date
1231,6,COM1,Utilities,Zone B,2225,9,0.95,57,0,0,₹ 63.00,0,0.1578947368,5-Aug-24
1236,11,COM1,Utilities,Zone C,2262,7,0.95,58,0,0,₹ 63.00,0,0.1206896552,5-Aug-24
1240,15,COM1,Utilities,Zone B,2289,7,0.95,54,0,0,₹ 49.00,0,0.1296296296,5-Aug-24
1259,10,COM1,Utilities,Zone C,2437,9,0.95,47,0,0,₹ 81.00,0,0.1914893617,6-Aug-24
1285,12,COM1,Utilities,Zone B,2638,8,0.95,57,0,0,₹ 56.00,0,0.1403508772,7-Aug-24
1287,14,COM1,Utilities,Zone B,2657,10,0.95,58,0,0,₹ 70.00,0,0.1724137931,7-Aug-24
1302,5,COM1,Utilities,Zone A,2777,10,0.95,51,0,0,₹ 50.00,0,0.1960784314,8-Aug-24
1310,13,COM1,Utilities,Zone B,2839,10,0.95,55,0,0,₹ 70.00,0,0.1818181818,8-Aug-24
1313,16,COM1,Utilities,Zone B,2864,10,0.95,51,0,0,₹ 70.00,0,0.1960784314,8-Aug-24
1333,12,COM1,Utilities,Zone B,3007,9,0.95,59,0,0,₹ 63.00,0,0.1525423729,9-Aug-24
1360,15,COM1,Utilities,Zone B,3208,9,0.95,55,0,0,₹ 63.00,0,0.1636363636,10-Aug-24
1367,22,COM1,Utilities,Zone A,3263,9,0.95,47,0,0,₹ 45.00,0,0.1914893617,10-Aug-24
1371,2,COM1,Utilities,Zone A,3296,8,0.95,57,0,0,₹ 40.00,0,0.1403508772,11-Aug-24
1381,12,COM1,Utilities,Zone B,3380,9,0.95,56,0,0,₹ 63.00,0,0.1607142857,11-Aug-24
1383,14,COM1,Utilities,Zone B,3398,8,0.95,53,0,0,₹ 56.00,0,0.1509433962,11-Aug-24
1392,23,COM1,Utilities,Zone A,3463,9,0.95,45,0,0,₹ 45.00,0,0.2,11-Aug-24
1411,18,COM1,Utilities,Zone D,3605,8,0.95,54,0,0,₹ 88.00,0,0.1481481481,12-Aug-24
1412,19,COM1,Utilities,Zone D,3611,6,0.95,60,0,0,₹ 66.00,0,0.1,12-Aug-24
1413,20,COM1,Utilities,Zone D,3620,9,0.95,52,0,0,₹ 99.00,0,0.1730769231,12-Aug-24
1426,9,COM1,Utilities,Zone C,3720,7,0.95,53,0,0,₹ 63.00,0,0.1320754717,13-Aug-24
2186,1,Office,Utilities,Zone A,2077,3,0.95,50,0,0,₹ 15.00,0,0.06,31-Jul-24
2187,2,Office,Utilities,Zone A,2081,4,0.95,52,0,0,₹ 20.00,0,0.07692307692,31-Jul-24
2188,3,Office,Utilities,Zone A,2086,5,0.95,46,0,0,₹ 25.00,0,0.1086956522,31-Jul-24
2189,4,Office,Utilities,Zone A,2091,5,0.95,52,0,0,₹ 25.00,0,0.09615384615,31-Jul-24
2195,10,Office,Utilities,Zone C,2116,4,0.95,60,0,0,₹ 36.00,0,0.06666666667,31-Jul-24
2197,12,Office,Utilities,Zone B,2123,4,0.95,55,0,0,₹ 28.00,0,0.07272727273,31-Jul-24
2201,16,Office,Utilities,Zone B,2138,3,0.95,45,0,0,₹ 21.00,0,0.06666666667,31-Jul-24
2211,2,Office,Utilities,Zone A,2181,5,0.95,53,0,0,₹ 25.00,0,0.09433962264,1-Aug-24
2213,4,Office,Utilities,Zone A,2191,5,0.95,47,0,0,₹ 25.00,0,0.1063829787,1-Aug-24
2234,1,Office,Utilities,Zone A,2275,3,0.95,49,0,0,₹ 15.00,0,0.0612244898,2-Aug-24
2239,6,Office,Utilities,Zone B,2295,5,0.95,51,0,0,₹ 35.00,0,0.09803921569,2-Aug-24
2241,8,Office,Utilities,Zone B,2304,5,0.95,58,0,0,₹ 35.00,0,0.08620689655,2-Aug-24
2244,11,Office,Utilities,Zone C,2316,4,0.95,56,0,0,₹ 36.00,0,0.07142857143,2-Aug-24
2245,12,Office,Utilities,Zone B,2320,4,0.95,56,0,0,₹ 28.00,0,0.07142857143,2-Aug-24
2249,16,Office,Utilities,Zone B,2340,5,0.95,57,0,0,₹ 35.00,0,0.08771929825,2-Aug-24
2250,17,Office,Utilities,Zone B,2344,4,0.95,50,0,0,₹ 28.00,0,0.08,2-Aug-24
2256,23,Office,Utilities,Zone A,2369,4,0.95,48,0,0,₹ 20.00,0,0.08333333333,2-Aug-24
2257,0,Office,Utilities,Zone A,2373,4,0.95,57,0,0,₹ 20.00,0,0.0701754386,3-Aug-24
2263,6,Office,Utilities,Zone B,2396,4,0.95,49,0,0,₹ 28.00,0,0.08163265306,3-Aug-24
2276,19,Office,Utilities,Zone D,2447,5,0.95,55,0,0,₹ 55.00,0,0.09090909091,3-Aug-24
2278,21,Office,Utilities,Zone D,2455,5,0.95,54,0,0,₹ 55.00,0,0.09259259259,3-Aug-24
2279,22,Office,Utilities,Zone A,2460,5,0.95,45,0,0,₹ 25.00,0,0.1111111111,3-Aug-24
2296,15,Office,Utilities,Zone B,2533,5,0.95,47,0,0,₹ 35.00,0,0.1063829787,4-Aug-24
2308,3,Office,Utilities,Zone A,2580,4,0.95,54,0,0,₹ 20.00,0,0.07407407407,5-Aug-24
2309,4,Office,Utilities,Zone A,2584,4,0.95,45,0,0,₹ 20.00,0,0.08888888889,5-Aug-24
2315,10,Office,Utilities,Zone C,2604,3,0.95,55,0,0,₹ 27.00,0,0.05454545455,5-Aug-24
2317,12,Office,Utilities,Zone B,2613,4,0.95,56,0,0,₹ 28.00,0,0.07142857143,5-Aug-24
2318,13,Office,Utilities,Zone B,2618,5,0.95,45,0,0,₹ 35.00,0,0.1111111111,5-Aug-24
2324,19,Office,Utilities,Zone D,2642,4,0.95,51,0,0,₹ 44.00,0,0.07843137255,5-Aug-24
2328,23,Office,Utilities,Zone A,2660,4,0.95,47,0,0,₹ 20.00,0,0.08510638298,5-Aug-24
2330,1,Office,Utilities,Zone A,2667,3,0.95,58,0,0,₹ 15.00,0,0.05172413793,6-Aug-24
2337,8,Office,Utilities,Zone B,2696,3,0.95,60,0,0,₹ 21.00,0,0.05,6-Aug-24
2362,9,Office,Utilities,Zone C,2797,3,0.95,50,0,0,₹ 27.00,0,0.06,7-Aug-24
2369,16,Office,Utilities,Zone B,2823,4,0.95,53,0,0,₹ 28.00,0,0.07547169811,7-Aug-24
2382,5,Office,Utilities,Zone A,2869,3,0.95,55,0,0,₹ 15.00,0,0.05454545455,8-Aug-24
2387,10,Office,Utilities,Zone C,2888,4,0.95,51,0,0,₹ 36.00,0,0.07843137255,8-Aug-24
2394,17,Office,Utilities,Zone B,2913,5,0.95,53,0,0,₹ 35.00,0,0.09433962264,8-Aug-24
2395,18,Office,Utilities,Zone D,2916,3,0.95,54,0,0,₹ 33.00,0,0.05555555556,8-Aug-24
2397,20,Office,Utilities,Zone D,2925,4,0.95,49,0,0,₹ 44.00,0,0.08163265306,8-Aug-24
2424,23,Office,Utilities,Zone A,3031,5,0.95,48,0,0,₹ 25.00,0,0.1041666667,9-Aug-24
2429,4,Office,Utilities,Zone A,3051,4,0.95,59,0,0,₹ 20.00,0,0.06779661017,10-Aug-24
2431,6,Office,Utilities,Zone B,3059,5,0.95,53,0,0,₹ 35.00,0,0.09433962264,10-Aug-24
2432,7,Office,Utilities,Zone B,3064,5,0.95,50,0,0,₹ 35.00,0,0.1,10-Aug-24
2436,11,Office,Utilities,Zone C,3079,4,0.95,59,0,0,₹ 36.00,0,0.06779661017,10-Aug-24
2439,14,Office,Utilities,Zone B,3092,3,0.95,45,0,0,₹ 21.00,0,0.06666666667,10-Aug-24
2445,20,Office,Utilities,Zone D,3113,4,0.95,55,0,0,₹ 44.00,0,0.07272727273,10-Aug-24
2454,5,Office,Utilities,Zone A,3147,3,0.95,48,0,0,₹ 15.00,0,0.0625,11-Aug-24
2457,8,Office,Utilities,Zone B,3158,4,0.95,45,0,0,₹ 28.00,0,0.08888888889,11-Aug-24
2458,9,Office,Utilities,Zone C,3161,3,0.95,59,0,0,₹ 27.00,0,0.05084745763,11-Aug-24
2459,10,Office,Utilities,Zone C,3166,5,0.95,53,0,0,₹ 45.00,0,0.09433962264,11-Aug-24
2460,11,Office,Utilities,Zone C,3171,5,0.95,45,0,0,₹ 45.00,0,0.1111111111,11-Aug-24
2469,20,Office,Utilities,Zone D,3206,4,0.95,47,0,0,₹ 44.00,0,0.08510638298,11-Aug-24
2472,23,Office,Utilities,Zone A,3219,3,0.95,53,0,0,₹ 15.00,0,0.05660377358,11-Aug-24
2476,3,Office,Utilities,Zone A,3234,3,0.95,47,0,0,₹ 15.00,0,0.06382978723,12-Aug-24
2481,8,Office,Utilities,Zone B,3255,3,0.95,45,0,0,₹ 21.00,0,0.06666666667,12-Aug-24
2483,10,Office,Utilities,Zone C,3263,3,0.95,48,0,0,₹ 27.00,0,0.0625,12-Aug-24
2484,11,Office,Utilities,Zone C,3268,5,0.95,49,0,0,₹ 45.00,0,0.1020408163,12-Aug-24
2490,17,Office,Utilities,Zone B,3293,5,0.95,47,0,0,₹ 35.00,0,0.1063829787,12-Aug-24
2510,13,Office,Utilities,Zone B,3369,3,0.95,45,0,0,₹ 21.00,0,0.06666666667,13-Aug-24
1804,3,COM2,Utilities,Zone A,1181,12,0.95,45,0,0,₹ 60.00,0,0.2666666667,30-Jul-24
1805,4,COM2,Utilities,Zone A,1193,12,0.95,48,0,0,₹ 60.00,0,0.25,30-Jul-24
1806,5,COM2,Utilities,Zone A,1209,16,0.95,57,0,0,₹ 80.00,0,0.2807017544,30-Jul-24
1807,6,COM2,Utilities,Zone B,1223,14,0.95,47,0,0,₹ 98.00,0,0.2978723404,30-Jul-24
1808,7,COM2,Utilities,Zone B,1236,13,0.95,52,0,0,₹ 91.00,0,0.25,30-Jul-24
1810,9,COM2,Utilities,Zone C,1263,14,0.95,49,0,0,₹ 126.00,0,0.2857142857,30-Jul-24
1814,13,COM2,Utilities,Zone B,1318,14,0.95,60,0,0,₹ 98.00,0,0.2333333333,30-Jul-24
1816,15,COM2,Utilities,Zone B,1346,12,0.95,48,0,0,₹ 84.00,0,0.25,30-Jul-24
1820,19,COM2,Utilities,Zone D,1405,16,0.95,52,0,0,₹ 176.00,0,0.3076923077,30-Jul-24
1824,23,COM2,Utilities,Zone A,1463,16,0.95,50,0,0,₹ 80.00,0,0.32,30-Jul-24
1828,3,COM2,Utilities,Zone A,1519,13,0.95,48,0,0,₹ 65.00,0,0.2708333333,31-Jul-24
1833,8,COM2,Utilities,Zone B,1591,13,0.95,58,0,0,₹ 91.00,0,0.224137931,31-Jul-24
1836,11,COM2,Utilities,Zone C,1632,13,0.95,54,0,0,₹ 117.00,0,0.2407407407,31-Jul-24
1842,17,COM2,Utilities,Zone B,1718,12,0.95,49,0,0,₹ 84.00,0,0.2448979592,31-Jul-24
1844,19,COM2,Utilities,Zone D,1745,12,0.95,54,0,0,₹ 132.00,0,0.2222222222,31-Jul-24
1846,21,COM2,Utilities,Zone D,1773,13,0.95,60,0,0,₹ 143.00,0,0.2166666667,31-Jul-24
1847,22,COM2,Utilities,Zone A,1788,15,0.95,53,0,0,₹ 75.00,0,0.2830188679,31-Jul-24
1855,6,COM2,Utilities,Zone B,1904,16,0.95,54,0,0,₹ 112.00,0,0.2962962963,1-Aug-24
1856,7,COM2,Utilities,Zone B,1919,15,0.95,48,0,0,₹ 105.00,0,0.3125,1-Aug-24
1862,13,COM2,Utilities,Zone B,2010,16,0.95,51,0,0,₹ 112.00,0,0.3137254902,1-Aug-24
1863,14,COM2,Utilities,Zone B,2023,13,0.95,46,0,0,₹ 91.00,0,0.2826086957,1-Aug-24
1865,16,COM2,Utilities,Zone B,2048,13,0.95,50,0,0,₹ 91.00,0,0.26,1-Aug-24
1868,19,COM2,Utilities,Zone D,2090,14,0.95,59,0,0,₹ 154.00,0,0.2372881356,1-Aug-24
1870,21,COM2,Utilities,Zone D,2118,12,0.95,52,0,0,₹ 132.00,0,0.2307692308,1-Aug-24
1871,22,COM2,Utilities,Zone A,2130,12,0.95,52,0,0,₹ 60.00,0,0.2307692308,1-Aug-24
1873,0,COM2,Utilities,Zone A,2160,16,0.95,51,0,0,₹ 80.00,0,0.3137254902,2-Aug-24
1874,1,COM2,Utilities,Zone A,2173,13,0.95,58,0,0,₹ 65.00,0,0.224137931,2-Aug-24
1876,3,COM2,Utilities,Zone A,2204,15,0.95,56,0,0,₹ 75.00,0,0.2678571429,2-Aug-24
1881,8,COM2,Utilities,Zone B,2275,16,0.95,48,0,0,₹ 112.00,0,0.3333333333,2-Aug-24
1883,10,COM2,Utilities,Zone C,2303,12,0.95,45,0,0,₹ 108.00,0,0.2666666667,2-Aug-24
1890,17,COM2,Utilities,Zone B,2401,12,0.95,48,0,0,₹ 84.00,0,0.25,2-Aug-24
1891,18,COM2,Utilities,Zone D,2417,16,0.95,46,0,0,₹ 176.00,0,0.347826087,2-Aug-24
1895,22,COM2,Utilities,Zone A,2474,12,0.95,45,0,0,₹ 60.00,0,0.2666666667,2-Aug-24
1897,0,COM2,Utilities,Zone A,2500,12,0.95,51,0,0,₹ 60.00,0,0.2352941176,3-Aug-24
1901,4,COM2,Utilities,Zone A,2550,12,0.95,52,0,0,₹ 60.00,0,0.2307692308,3-Aug-24
1904,7,COM2,Utilities,Zone B,2591,14,0.95,56,0,0,₹ 98.00,0,0.25,3-Aug-24
1905,8,COM2,Utilities,Zone B,2605,14,0.95,47,0,0,₹ 98.00,0,0.2978723404,3-Aug-24
1908,11,COM2,Utilities,Zone C,2644,12,0.95,46,0,0,₹ 108.00,0,0.2608695652,3-Aug-24
1909,12,COM2,Utilities,Zone B,2656,12,0.95,47,0,0,₹ 84.00,0,0.2553191489,3-Aug-24
1910,13,COM2,Utilities,Zone B,2669,13,0.95,48,0,0,₹ 91.00,0,0.2708333333,3-Aug-24
1912,15,COM2,Utilities,Zone B,2700,15,0.95,45,0,0,₹ 105.00,0,0.3333333333,3-Aug-24
1921,0,COM2,Utilities,Zone A,2816,16,0.95,56,0,0,₹ 80.00,0,0.2857142857,4-Aug-24
1927,6,COM2,Utilities,Zone B,2897,13,0.95,58,0,0,₹ 91.00,0,0.224137931,4-Aug-24
1930,9,COM2,Utilities,Zone C,2937,12,0.95,54,0,0,₹ 108.00,0,0.2222222222,4-Aug-24
1932,11,COM2,Utilities,Zone C,2966,14,0.95,50,0,0,₹ 126.00,0,0.28,4-Aug-24
1934,13,COM2,Utilities,Zone B,2992,12,0.95,55,0,0,₹ 84.00,0,0.2181818182,4-Aug-24
1944,23,COM2,Utilities,Zone A,3134,13,0.95,50,0,0,₹ 65.00,0,0.26,4-Aug-24
1946,1,COM2,Utilities,Zone A,3158,12,0.95,54,0,0,₹ 60.00,0,0.2222222222,5-Aug-24
1952,7,COM2,Utilities,Zone B,3237,13,0.95,45,0,0,₹ 91.00,0,0.2888888889,5-Aug-24
1954,9,COM2,Utilities,Zone C,3264,15,0.95,47,0,0,₹ 135.00,0,0.3191489362,5-Aug-24
1955,10,COM2,Utilities,Zone C,3276,12,0.95,50,0,0,₹ 108.00,0,0.24,5-Aug-24
1956,11,COM2,Utilities,Zone C,3292,16,0.95,55,0,0,₹ 144.00,0,0.2909090909,5-Aug-24
1957,12,COM2,Utilities,Zone B,3305,13,0.95,46,0,0,₹ 91.00,0,0.2826086957,5-Aug-24
1968,23,COM2,Utilities,Zone A,3468,15,0.95,47,0,0,₹ 75.00,0,0.3191489362,5-Aug-24
1975,6,COM2,Utilities,Zone B,3568,16,0.95,53,0,0,₹ 112.00,0,0.3018867925,6-Aug-24
1983,14,COM2,Utilities,Zone B,3675,15,0.95,54,0,0,₹ 105.00,0,0.2777777778,6-Aug-24
1985,16,COM2,Utilities,Zone B,3702,12,0.95,46,0,0,₹ 84.00,0,0.2608695652,6-Aug-24
1987,18,COM2,Utilities,Zone D,3728,12,0.95,49,0,0,₹ 132.00,0,0.2448979592,6-Aug-24
1989,20,COM2,Utilities,Zone D,3758,14,0.95,59,0,0,₹ 154.00,0,0.2372881356,6-Aug-24
1994,1,COM2,Utilities,Zone A,3831,14,0.95,59,0,0,₹ 70.00,0,0.2372881356,7-Aug-24
1995,2,COM2,Utilities,Zone A,3843,12,0.95,51,0,0,₹ 60.00,0,0.2352941176,7-Aug-24
1996,3,COM2,Utilities,Zone A,3857,14,0.95,59,0,0,₹ 70.00,0,0.2372881356,7-Aug-24
1998,5,COM2,Utilities,Zone A,3887,15,0.95,46,0,0,₹ 75.00,0,0.3260869565,7-Aug-24
2007,14,COM2,Utilities,Zone B,4014,12,0.95,55,0,0,₹ 84.00,0,0.2181818182,7-Aug-24
2009,16,COM2,Utilities,Zone B,4042,16,0.95,49,0,0,₹ 112.00,0,0.3265306122,7-Aug-24
2011,18,COM2,Utilities,Zone D,4069,14,0.95,46,0,0,₹ 154.00,0,0.3043478261,7-Aug-24
2013,20,COM2,Utilities,Zone D,4099,15,0.95,59,0,0,₹ 165.00,0,0.2542372881,7-Aug-24
2014,21,COM2,Utilities,Zone D,4114,15,0.95,60,0,0,₹ 165.00,0,0.25,7-Aug-24
2017,0,COM2,Utilities,Zone A,4153,12,0.95,55,0,0,₹ 60.00,0,0.2181818182,8-Aug-24
2018,1,COM2,Utilities,Zone A,4166,13,0.95,49,0,0,₹ 65.00,0,0.2653061224,8-Aug-24
2033,16,COM2,Utilities,Zone B,4380,16,0.95,58,0,0,₹ 112.00,0,0.275862069,8-Aug-24
2036,19,COM2,Utilities,Zone D,4422,14,0.95,59,0,0,₹ 154.00,0,0.2372881356,8-Aug-24
2044,3,COM2,Utilities,Zone A,4537,13,0.95,60,0,0,₹ 65.00,0,0.2166666667,9-Aug-24
2050,9,COM2,Utilities,Zone C,4624,14,0.95,52,0,0,₹ 126.00,0,0.2692307692,9-Aug-24
2052,11,COM2,Utilities,Zone C,4653,16,0.95,52,0,0,₹ 144.00,0,0.3076923077,9-Aug-24
2053,12,COM2,Utilities,Zone B,4666,13,0.95,55,0,0,₹ 91.00,0,0.2363636364,9-Aug-24
2057,16,COM2,Utilities,Zone B,4718,13,0.95,50,0,0,₹ 91.00,0,0.26,9-Aug-24
2064,23,COM2,Utilities,Zone A,4815,15,0.95,45,0,0,₹ 75.00,0,0.3333333333,9-Aug-24
2067,2,COM2,Utilities,Zone A,4854,12,0.95,49,0,0,₹ 60.00,0,0.2448979592,10-Aug-24
2068,3,COM2,Utilities,Zone A,4867,13,0.95,55,0,0,₹ 65.00,0,0.2363636364,10-Aug-24
2069,4,COM2,Utilities,Zone A,4879,12,0.95,48,0,0,₹ 60.00,0,0.25,10-Aug-24
2071,6,COM2,Utilities,Zone B,4908,13,0.95,57,0,0,₹ 91.00,0,0.2280701754,10-Aug-24
2072,7,COM2,Utilities,Zone B,4923,15,0.95,46,0,0,₹ 105.00,0,0.3260869565,10-Aug-24
2073,8,COM2,Utilities,Zone B,4937,14,0.95,47,0,0,₹ 98.00,0,0.2978723404,10-Aug-24
2076,11,COM2,Utilities,Zone C,4977,14,0.95,51,0,0,₹ 126.00,0,0.2745098039,10-Aug-24
2077,12,COM2,Utilities,Zone B,4992,15,0.95,47,0,0,₹ 105.00,0,0.3191489362,10-Aug-24
2078,13,COM2,Utilities,Zone B,5004,12,0.95,45,0,0,₹ 84.00,0,0.2666666667,10-Aug-24
2088,23,COM2,Utilities,Zone A,5136,15,0.95,53,0,0,₹ 75.00,0,0.2830188679,10-Aug-24
2095,6,COM2,Utilities,Zone B,5240,16,0.95,57,0,0,₹ 112.00,0,0.2807017544,11-Aug-24
2097,8,COM2,Utilities,Zone B,5267,13,0.95,59,0,0,₹ 91.00,0,0.2203389831,11-Aug-24
2098,9,COM2,Utilities,Zone C,5280,13,0.95,54,0,0,₹ 117.00,0,0.2407407407,11-Aug-24
2104,15,COM2,Utilities,Zone B,5360,13,0.95,50,0,0,₹ 91.00,0,0.26,11-Aug-24
2105,16,COM2,Utilities,Zone B,5372,12,0.95,59,0,0,₹ 84.00,0,0.2033898305,11-Aug-24
2107,18,COM2,Utilities,Zone D,5402,16,0.95,47,0,0,₹ 176.00,0,0.3404255319,11-Aug-24
2108,19,COM2,Utilities,Zone D,5417,15,0.95,48,0,0,₹ 165.00,0,0.3125,11-Aug-24
2110,21,COM2,Utilities,Zone D,5446,13,0.95,56,0,0,₹ 143.00,0,0.2321428571,11-Aug-24
2115,2,COM2,Utilities,Zone A,5519,13,0.95,45,0,0,₹ 65.00,0,0.2888888889,12-Aug-24
2119,6,COM2,Utilities,Zone B,5576,13,0.95,47,0,0,₹ 91.00,0,0.2765957447,12-Aug-24
2124,11,COM2,Utilities,Zone C,5649,13,0.95,58,0,0,₹ 117.00,0,0.224137931,12-Aug-24
2126,13,COM2,Utilities,Zone B,5674,13,0.95,52,0,0,₹ 91.00,0,0.25,12-Aug-24
2130,17,COM2,Utilities,Zone B,5735,15,0.95,57,0,0,₹ 105.00,0,0.2631578947,12-Aug-24
2131,18,COM2,Utilities,Zone D,5750,15,0.95,57,0,0,₹ 165.00,0,0.2631578947,12-Aug-24
2145,8,COM2,Utilities,Zone B,5930,12,0.95,56,0,0,₹ 84.00,0,0.2142857143,13-Aug-24
2147,10,COM2,Utilities,Zone C,5957,13,0.95,51,0,0,₹ 117.00,0,0.2549019608,13-Aug-24
2154,17,COM2,Utilities,Zone B,6062,14,0.95,59,0,0,₹ 98.00,0,0.2372881356,13-Aug-24
2157,20,COM2,Utilities,Zone D,6100,12,0.95,51,0,0,₹ 132.00,0,0.2352941176,13-Aug-24
2158,21,COM2,Utilities,Zone D,6115,15,0.95,46,0,0,₹ 165.00,0,0.3260869565,13-Aug-24
1082,1,COM1,Utilities,Zone A,1100,5,0.93,49,0,0,₹ 25.00,0,0.1020408163,30-Jul-24
1084,3,COM1,Utilities,Zone A,1115,6,0.93,45,0,0,₹ 30.00,0,0.1333333333,30-Jul-24
1087,6,COM1,Utilities,Zone B,1140,7,0.93,58,0,0,₹ 49.00,0,0.1206896552,30-Jul-24
1089,8,COM1,Utilities,Zone B,1156,9,0.93,52,0,0,₹ 63.00,0,0.1730769231,30-Jul-24
1097,16,COM1,Utilities,Zone B,1212,7,0.93,48,0,0,₹ 49.00,0,0.1458333333,30-Jul-24
1105,0,COM1,Utilities,Zone A,1268,7,0.93,48,0,0,₹ 35.00,0,0.1458333333,31-Jul-24
1109,4,COM1,Utilities,Zone A,1290,5,0.93,52,0,0,₹ 25.00,0,0.09615384615,31-Jul-24
1115,10,COM1,Utilities,Zone C,1326,7,0.93,47,0,0,₹ 63.00,0,0.1489361702,31-Jul-24
1119,14,COM1,Utilities,Zone B,1355,8,0.93,54,0,0,₹ 56.00,0,0.1481481481,31-Jul-24
1122,17,COM1,Utilities,Zone B,1376,10,0.93,52,0,0,₹ 70.00,0,0.1923076923,31-Jul-24
1123,18,COM1,Utilities,Zone D,1383,7,0.93,45,0,0,₹ 77.00,0,0.1555555556,31-Jul-24
1126,21,COM1,Utilities,Zone D,1405,9,0.93,47,0,0,₹ 99.00,0,0.1914893617,31-Jul-24
1135,6,COM1,Utilities,Zone B,1477,7,0.93,46,0,0,₹ 49.00,0,0.152173913,1-Aug-24
1142,13,COM1,Utilities,Zone B,1528,8,0.93,54,0,0,₹ 56.00,0,0.1481481481,1-Aug-24
1143,14,COM1,Utilities,Zone B,1537,9,0.93,58,0,0,₹ 63.00,0,0.1551724138,1-Aug-24
1146,17,COM1,Utilities,Zone B,1558,6,0.93,47,0,0,₹ 42.00,0,0.1276595745,1-Aug-24
1147,18,COM1,Utilities,Zone D,1565,7,0.93,53,0,0,₹ 77.00,0,0.1320754717,1-Aug-24
1149,20,COM1,Utilities,Zone D,1581,7,0.93,52,0,0,₹ 77.00,0,0.1346153846,1-Aug-24
1159,6,COM1,Utilities,Zone B,1653,5,0.93,55,0,0,₹ 35.00,0,0.09090909091,2-Aug-24
1162,9,COM1,Utilities,Zone C,1673,6,0.93,49,0,0,₹ 54.00,0,0.1224489796,2-Aug-24
1166,13,COM1,Utilities,Zone B,1709,9,0.93,54,0,0,₹ 63.00,0,0.1666666667,2-Aug-24
1175,22,COM1,Utilities,Zone A,1780,6,0.93,47,0,0,₹ 30.00,0,0.1276595745,2-Aug-24
1186,9,COM1,Utilities,Zone C,1867,9,0.93,45,0,0,₹ 81.00,0,0.2,3-Aug-24
1189,12,COM1,Utilities,Zone B,1888,8,0.93,59,0,0,₹ 56.00,0,0.1355932203,3-Aug-24
1198,21,COM1,Utilities,Zone D,1961,9,0.93,46,0,0,₹ 99.00,0,0.1956521739,3-Aug-24
1202,1,COM1,Utilities,Zone A,1992,5,0.93,47,0,0,₹ 25.00,0,0.1063829787,4-Aug-24
1211,10,COM1,Utilities,Zone C,2069,9,0.93,47,0,0,₹ 81.00,0,0.1914893617,4-Aug-24
1222,21,COM1,Utilities,Zone D,2152,10,0.93,52,0,0,₹ 110.00,0,0.1923076923,4-Aug-24
1233,8,COM1,Utilities,Zone B,2239,5,0.93,51,0,0,₹ 35.00,0,0.09803921569,5-Aug-24
1250,1,COM1,Utilities,Zone A,2365,10,0.93,52,0,0,₹ 50.00,0,0.1923076923,6-Aug-24
1252,3,COM1,Utilities,Zone A,2378,6,0.93,47,0,0,₹ 30.00,0,0.1276595745,6-Aug-24
1253,4,COM1,Utilities,Zone A,2387,9,0.93,59,0,0,₹ 45.00,0,0.1525423729,6-Aug-24
1257,8,COM1,Utilities,Zone B,2421,6,0.93,45,0,0,₹ 42.00,0,0.1333333333,6-Aug-24
1267,18,COM1,Utilities,Zone D,2494,10,0.93,59,0,0,₹ 110.00,0,0.1694915254,6-Aug-24
1269,20,COM1,Utilities,Zone D,2507,5,0.93,58,0,0,₹ 55.00,0,0.08620689655,6-Aug-24
1282,9,COM1,Utilities,Zone C,2613,9,0.93,47,0,0,₹ 81.00,0,0.1914893617,7-Aug-24
1290,17,COM1,Utilities,Zone B,2681,7,0.93,53,0,0,₹ 49.00,0,0.1320754717,7-Aug-24
1292,19,COM1,Utilities,Zone D,2698,10,0.93,58,0,0,₹ 110.00,0,0.1724137931,7-Aug-24
1294,21,COM1,Utilities,Zone D,2714,10,0.93,57,0,0,₹ 110.00,0,0.1754385965,7-Aug-24
1300,3,COM1,Utilities,Zone A,2757,9,0.93,59,0,0,₹ 45.00,0,0.1525423729,8-Aug-24
1305,8,COM1,Utilities,Zone B,2802,10,0.93,50,0,0,₹ 70.00,0,0.2,8-Aug-24
1306,9,COM1,Utilities,Zone C,2808,6,0.93,46,0,0,₹ 54.00,0,0.1304347826,8-Aug-24
1323,2,COM1,Utilities,Zone A,2934,7,0.93,47,0,0,₹ 35.00,0,0.1489361702,9-Aug-24
1325,4,COM1,Utilities,Zone A,2950,10,0.93,48,0,0,₹ 50.00,0,0.2083333333,9-Aug-24
1328,7,COM1,Utilities,Zone B,2971,5,0.93,54,0,0,₹ 35.00,0,0.09259259259,9-Aug-24
1335,14,COM1,Utilities,Zone B,3022,6,0.93,58,0,0,₹ 42.00,0,0.1034482759,9-Aug-24
1336,15,COM1,Utilities,Zone B,3028,6,0.93,54,0,0,₹ 42.00,0,0.1111111111,9-Aug-24
1338,17,COM1,Utilities,Zone B,3045,10,0.93,46,0,0,₹ 70.00,0,0.2173913043,9-Aug-24
1339,18,COM1,Utilities,Zone D,3051,6,0.93,55,0,0,₹ 66.00,0,0.1090909091,9-Aug-24
1340,19,COM1,Utilities,Zone D,3058,7,0.93,46,0,0,₹ 77.00,0,0.152173913,9-Aug-24
1341,20,COM1,Utilities,Zone D,3068,10,0.93,56,0,0,₹ 110.00,0,0.1785714286,9-Aug-24
1342,21,COM1,Utilities,Zone D,3074,6,0.93,50,0,0,₹ 66.00,0,0.12,9-Aug-24
